AGEP,SCHL,MAR,SEX,DIS,CIT,MIL,ANC,NATIVITY,RELP,DEAR,DEYE,DREM,RAC1P,GCL,COW,ESR,WKHP,JWMNP,PINCP,MIG
8,18,4,0,1,0,3,1,0,0,1,1,1,8,0,0,5,0,0,0,0
15,15,3,0,1,0,3,0,0,0,1,1,1,0,2,1,0,50,10,9,1
9,16,0,0,1,0,0,0,0,0,1,1,1,1,0,5,3,84,5,7,0
14,18,0,1,1,0,3,0,0,0,1,1,1,5,2,1,0,40,20,6,1
15,21,0,0,1,4,3,0,1,0,1,1,1,5,2,1,5,0,0,7,0
13,15,2,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,5,6,1
8,20,0,1,1,0,3,3,0,1,1,1,1,0,0,1,0,40,30,6,0
14,15,0,0,1,0,3,3,0,1,1,1,1,7,2,3,0,40,30,8,1
10,20,0,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,40,6,0
4,18,4,0,1,0,3,1,0,0,1,1,1,0,0,3,0,40,10,8,1
4,20,4,1,1,0,3,1,0,0,1,1,1,8,0,3,0,30,30,4,0
11,20,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,10,7,1
10,20,0,1,1,3,3,0,1,1,1,1,1,5,0,2,5,0,0,2,1
0,18,4,1,1,0,3,1,0,0,1,1,1,5,0,1,0,24,30,3,0
13,17,0,0,1,3,3,0,1,1,1,1,1,5,2,1,0,20,20,3,1
14,20,2,1,1,0,1,1,0,0,1,1,1,0,2,5,0,40,15,9,1
10,22,0,0,1,0,3,0,0,1,1,1,1,0,0,1,0,50,25,9,1
15,15,4,1,1,0,3,0,0,0,1,1,1,1,2,0,5,0,0,5,1
15,21,2,0,1,0,3,1,0,0,1,1,1,0,2,2,0,50,15,9,1
11,15,0,1,1,3,3,0,1,1,1,1,1,0,2,0,5,0,0,0,1
10,17,0,1,1,0,3,3,0,0,1,1,1,0,0,3,2,0,0,0,1
8,21,4,0,1,0,3,3,0,0,1,1,1,0,0,4,0,10,30,3,0
10,8,0,0,1,0,3,3,0,1,1,1,1,7,0,1,5,30,0,4,1
14,20,0,0,1,0,3,3,0,1,1,1,1,0,2,1,0,60,60,7,1
10,22,4,1,1,3,3,0,1,0,1,1,1,0,0,2,0,60,5,8,1
12,15,0,1,1,4,3,3,1,1,1,1,1,0,2,2,1,40,0,7,1
12,19,0,1,1,1,1,1,0,0,1,1,1,6,2,2,0,32,15,3,1
10,19,4,1,1,0,3,1,0,0,1,1,1,0,0,2,0,36,30,8,0
15,15,4,1,1,3,3,0,1,0,1,1,1,7,2,1,5,42,0,5,1
12,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,60,50,9,1
11,21,0,0,1,0,0,3,0,0,1,1,1,5,2,5,3,40,90,8,1
11,14,0,1,1,4,3,0,1,0,1,1,1,7,2,0,5,0,0,0,1
7,18,0,1,1,0,3,1,0,0,1,1,1,8,0,3,0,27,60,4,0
3,15,0,1,1,0,3,0,0,1,1,1,1,7,0,1,2,30,0,3,1
14,17,0,0,1,0,3,0,0,1,1,1,1,7,2,1,0,36,2,7,1
5,22,4,1,1,0,3,1,0,0,1,1,1,0,0,1,1,16,0,2,1
10,19,4,1,1,0,3,0,0,0,1,1,1,1,0,5,0,40,45,7,1
7,15,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,20,8,1
14,17,0,1,1,0,3,0,0,0,1,1,1,7,2,0,5,0,0,0,1
15,20,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,42,5,8,1
8,18,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,45,6,1
8,18,0,1,0,0,2,3,0,1,1,0,1,7,0,1,0,30,35,5,1
9,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,15,8,1
11,22,0,1,1,1,0,0,0,0,1,1,1,1,2,5,3,40,30,7,0
14,15,0,0,1,4,3,0,1,1,1,1,1,7,2,6,0,50,90,8,1
12,20,4,0,1,0,3,1,0,0,1,1,1,8,2,1,0,40,60,8,1
6,21,4,0,1,4,3,0,1,0,1,1,1,5,0,0,5,0,0,0,0
11,18,0,1,1,0,3,2,0,0,1,1,1,1,2,1,0,50,10,7,1
13,20,0,0,1,3,3,0,1,1,1,1,1,1,2,3,0,35,15,5,1
9,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,25,4,1
7,19,4,1,1,0,3,3,0,0,1,1,1,7,0,7,0,30,20,4,1
14,4,4,0,1,4,3,0,1,0,1,1,1,0,2,1,0,25,10,2,1
15,20,0,1,1,0,3,0,0,1,1,1,1,0,2,1,5,0,0,0,1
12,15,0,1,1,0,3,1,0,1,1,1,1,5,2,1,0,40,20,6,0
14,17,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,30,8,1
13,22,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,32,99,3,1
5,19,4,0,1,0,3,3,0,0,1,1,1,0,0,2,0,40,45,6,1
8,17,0,1,1,0,3,0,0,1,1,1,1,0,0,3,0,15,10,2,1
3,17,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,30,6,0
10,20,4,0,1,4,3,0,1,0,1,1,1,0,0,0,5,0,0,5,1
14,17,0,1,0,0,3,3,0,0,1,1,0,7,2,0,5,0,0,0,1
15,22,0,1,1,0,3,1,0,0,1,1,1,0,2,6,0,25,15,6,1
12,20,0,1,1,4,3,0,1,1,1,1,1,5,2,0,5,0,0,3,1
14,19,0,0,1,0,3,3,0,1,1,1,1,0,2,1,2,40,0,3,1
13,20,0,1,1,4,3,3,1,1,1,1,1,5,2,1,1,24,0,5,1
11,21,4,0,1,3,3,0,1,0,1,1,1,0,2,1,5,40,0,9,0
10,17,0,1,1,4,3,3,1,1,1,1,1,0,0,1,5,0,0,0,1
13,21,0,0,1,4,3,0,1,0,1,1,1,0,2,1,0,45,15,9,0
14,19,0,1,0,0,3,0,0,0,1,1,0,0,2,1,0,50,12,8,1
8,21,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,40,15,7,1
15,19,4,1,0,0,3,0,0,0,1,0,1,1,2,1,0,50,50,7,0
12,20,2,0,1,0,3,1,0,0,1,1,1,0,2,4,5,15,0,4,0
13,21,0,0,1,0,3,3,0,1,1,1,1,0,2,1,5,40,0,2,1
4,15,0,1,1,4,3,0,1,1,1,1,1,1,0,1,5,40,0,3,0
11,21,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,90,9,1
11,20,0,1,0,0,3,0,0,1,1,1,0,0,2,1,0,10,30,3,1
9,18,0,0,1,0,2,3,0,0,1,1,1,0,0,1,0,40,7,6,1
1,15,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,40,90,6,1
14,20,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,60,90,9,1
9,18,0,1,1,0,0,0,0,1,1,1,1,0,0,5,3,40,25,8,1
11,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,6,1
12,20,0,1,1,2,3,3,0,0,1,1,1,0,2,5,0,40,45,9,1
14,21,0,1,1,4,3,0,1,1,1,1,1,5,2,1,0,40,15,9,1
9,21,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,40,10,9,1
10,18,0,1,1,4,3,0,1,0,1,1,1,7,0,1,0,40,30,5,1
10,20,0,0,1,0,3,1,0,0,1,1,1,0,0,2,0,30,90,4,1
13,20,0,0,1,0,3,1,0,0,1,1,1,0,2,3,0,55,30,8,1
5,15,4,1,1,0,3,1,0,0,1,1,1,1,0,0,5,0,0,0,1
15,15,0,1,1,0,3,3,0,1,1,1,1,0,2,6,0,40,10,6,1
6,20,4,1,1,0,3,3,0,0,1,1,1,5,0,1,5,0,0,0,0
9,21,0,0,1,0,3,1,0,0,1,1,1,0,0,2,0,40,55,8,1
9,20,4,1,1,0,3,3,0,0,1,1,1,5,0,1,0,40,25,6,0
11,18,4,0,1,0,3,0,0,0,1,1,1,7,2,1,0,40,60,8,1
5,19,0,1,1,0,3,0,0,1,1,1,1,0,0,1,5,40,0,2,0
5,20,4,1,1,0,3,2,0,0,1,1,1,0,0,3,2,0,0,1,1
6,15,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,25,20,4,1
10,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,45,30,9,0
14,15,0,0,1,0,3,3,0,1,1,1,1,7,2,1,0,40,20,6,1
11,20,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,40,15,9,1
6,13,0,0,1,0,3,3,0,1,1,1,1,0,0,6,0,8,0,4,0
10,15,2,1,1,0,3,0,0,0,1,1,1,0,0,1,5,30,0,1,1
11,21,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,40,20,9,1
12,18,4,0,1,0,3,3,0,0,1,1,1,0,2,7,0,40,60,4,0
1,14,4,0,1,0,3,0,0,0,1,1,1,0,0,3,5,40,0,4,1
6,18,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,6,1
7,15,3,1,1,3,3,0,1,0,1,1,1,7,0,0,5,0,0,3,1
15,18,0,0,1,2,1,1,0,1,1,1,1,0,2,1,2,40,0,2,1
11,15,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,30,7,4,1
15,18,0,0,1,3,3,0,1,0,1,1,1,7,2,3,0,40,25,6,1
4,17,0,0,1,0,3,0,0,0,1,1,1,7,0,4,0,40,60,6,0
13,13,4,1,1,0,3,0,0,0,1,1,1,1,2,1,5,0,0,1,1
8,12,4,0,1,0,3,0,0,0,1,1,1,1,0,7,5,0,0,3,1
13,17,0,0,1,0,3,0,0,0,1,1,1,7,2,1,0,40,4,7,1
15,18,0,1,1,0,3,3,0,1,1,1,1,0,2,6,0,20,60,6,1
14,15,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,5,1
11,20,4,1,1,0,3,0,0,0,1,1,1,5,2,1,0,40,45,8,1
10,20,0,1,1,0,3,0,0,1,1,1,1,1,0,1,0,40,10,8,1
15,15,0,1,1,3,3,0,1,0,1,1,1,0,2,1,0,40,20,7,1
13,15,3,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,20,9,1
13,20,0,1,1,0,3,3,0,1,1,1,1,0,2,7,0,40,40,9,0
15,20,0,1,1,3,3,0,1,1,1,1,1,0,2,1,1,40,0,7,1
14,18,0,0,1,3,3,0,1,1,1,1,1,0,2,3,0,45,20,9,1
12,20,0,0,1,3,3,1,1,1,1,1,1,7,2,1,0,32,15,9,1
12,21,0,1,1,0,3,0,0,0,1,1,1,0,2,3,1,60,0,9,1
8,20,4,1,1,2,3,1,0,0,1,1,1,0,0,1,0,40,60,9,1
8,22,0,1,1,0,3,1,0,0,1,1,1,0,0,1,0,30,60,8,1
15,20,0,1,1,0,3,0,0,1,1,1,1,0,2,4,5,0,0,0,1
9,15,0,1,1,0,3,3,0,1,1,1,1,0,0,0,5,0,0,0,1
14,21,3,1,1,4,3,0,1,0,1,1,1,0,2,1,0,40,25,9,1
5,17,0,1,1,0,1,3,0,0,1,1,1,0,0,5,0,40,10,5,0
15,21,0,1,1,0,3,0,0,1,1,1,1,1,2,4,0,40,20,8,1
11,19,0,0,1,0,3,1,0,0,1,1,1,0,2,2,0,50,12,9,1
4,15,0,1,1,0,3,3,0,1,1,1,1,0,0,1,0,48,60,6,0
6,20,4,1,1,0,3,3,0,0,1,1,1,8,0,1,0,55,30,7,0
14,20,0,1,1,0,3,0,0,1,1,1,1,0,2,7,0,40,40,9,1
15,20,4,1,1,0,3,0,0,0,1,1,1,7,2,1,0,40,30,6,1
7,14,0,0,1,4,3,0,1,1,1,1,1,0,0,1,0,35,25,5,1
9,21,4,1,1,1,3,0,0,0,1,1,1,0,0,1,0,50,25,6,1
7,20,0,0,1,4,3,0,1,0,1,1,1,0,0,4,0,70,30,6,0
14,18,0,1,1,0,3,1,0,1,1,1,1,8,2,1,0,45,40,5,1
8,18,0,0,1,4,3,0,1,0,1,1,1,8,0,1,0,40,5,5,1
7,20,2,1,1,0,3,0,0,0,1,1,1,0,0,1,0,50,5,8,1
12,18,2,0,1,0,3,0,0,0,1,1,1,5,2,2,0,40,45,8,0
5,18,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,6,4,0
14,15,4,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,15,6,0
12,20,0,1,1,0,3,0,0,1,1,1,1,5,2,1,1,40,0,9,1
15,21,0,1,1,4,3,0,1,1,1,1,1,0,2,0,5,0,0,0,0
2,15,4,0,1,0,3,0,0,0,1,1,1,0,0,0,5,0,0,0,1
12,20,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,40,20,7,1
6,20,4,0,1,4,3,0,1,0,1,1,1,5,0,1,0,40,8,9,1
10,20,0,1,1,0,3,1,0,1,1,1,1,0,0,1,0,25,0,7,1
12,20,0,1,1,0,3,0,0,0,1,1,1,0,2,1,5,0,0,0,1
14,18,0,0,1,1,1,0,0,0,1,1,1,8,2,1,0,40,45,7,0
12,18,2,1,1,3,3,3,1,0,1,1,1,0,2,1,0,40,15,7,0
5,18,4,1,1,0,3,0,0,0,1,1,1,7,0,3,0,28,15,2,1
15,22,4,0,1,0,3,1,0,0,1,1,1,0,2,2,0,50,40,9,1
13,20,0,1,1,0,3,1,0,0,1,1,1,0,2,1,5,0,0,0,1
15,18,0,1,1,4,3,0,1,1,1,1,1,0,2,1,5,0,0,0,1
15,21,0,1,1,4,3,0,1,1,1,1,1,0,2,1,1,50,0,8,1
14,21,0,1,1,0,3,0,0,0,1,1,1,5,2,1,0,36,15,9,1
14,21,4,1,1,0,3,1,0,0,1,1,1,8,2,1,0,55,15,9,1
5,15,0,0,1,0,3,3,0,0,1,1,1,0,0,6,0,30,10,5,1
13,18,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,75,7,0
7,20,4,0,1,0,0,1,0,0,1,1,1,0,0,5,3,45,5,9,0
10,20,0,1,1,0,3,3,0,0,1,1,1,0,0,1,5,5,0,1,1
9,18,0,0,1,0,0,0,0,1,1,1,1,1,0,5,3,50,30,8,1
5,15,4,1,1,0,3,3,0,0,1,1,1,0,0,1,5,0,0,0,0
3,19,4,1,1,0,3,1,0,0,1,1,1,8,0,2,5,22,0,2,0
9,19,4,1,0,0,3,0,0,0,1,1,1,5,0,0,5,0,0,3,1
10,16,4,0,1,0,3,1,0,0,1,1,1,1,0,1,0,40,45,5,0
12,20,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,40,60,9,1
1,18,0,0,1,0,3,3,0,1,1,1,1,6,0,2,0,65,5,4,0
8,21,4,1,1,0,3,0,0,0,1,1,1,5,0,1,0,45,20,9,1
15,20,0,1,1,0,3,0,0,1,1,1,1,5,2,1,0,40,0,8,1
15,15,0,0,1,4,3,3,1,0,1,1,1,7,2,1,0,40,30,7,1
6,20,4,0,1,0,3,1,0,0,1,1,1,1,0,1,0,30,90,6,1
11,20,0,0,1,4,3,3,1,1,1,1,1,5,2,1,0,40,10,9,1
10,17,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,10,5,1,1
14,20,0,1,1,3,3,0,1,1,1,1,1,5,2,1,0,40,50,9,1
9,15,0,1,1,4,3,0,1,1,1,1,1,7,0,0,5,0,0,3,1
8,18,0,1,1,4,3,0,1,1,1,1,1,7,0,1,0,40,20,4,0
13,15,0,1,1,4,3,0,1,1,1,1,1,5,2,2,0,36,90,7,1
7,15,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,10,8,1
9,23,0,1,1,4,3,1,1,0,1,1,1,8,0,6,1,40,0,7,1
9,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,35,7,0
5,19,0,1,1,0,3,0,0,1,1,1,1,0,0,1,0,45,20,7,0
15,20,0,0,1,0,3,0,0,0,1,1,1,2,2,1,0,40,45,7,1
14,20,0,1,1,3,3,0,1,0,1,1,1,5,2,1,0,40,10,7,1
13,15,0,0,1,0,3,0,0,1,1,1,1,0,2,1,0,50,30,9,1
15,21,4,0,1,4,3,1,1,0,1,1,1,0,2,7,2,20,0,3,1
14,15,4,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,20,5,1
3,15,0,0,0,0,3,1,0,1,1,1,0,0,0,1,5,40,0,5,1
7,20,4,1,1,0,3,0,0,0,1,1,1,7,0,2,0,36,60,9,1
5,17,4,0,1,0,3,1,0,0,1,1,1,0,0,6,0,50,12,4,1
5,20,4,1,1,0,3,1,0,0,1,1,1,0,0,3,0,30,10,4,1
5,20,0,1,1,0,3,2,0,0,1,1,1,0,0,1,0,40,20,4,0
14,21,4,0,1,3,3,0,1,0,1,1,1,5,2,1,0,40,30,9,1
8,14,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,40,20,6,1
7,19,4,1,1,3,3,1,1,0,1,1,1,5,0,1,0,40,15,6,0
15,18,0,0,1,0,3,1,0,0,1,1,1,0,2,1,0,60,35,9,1
12,19,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,30,25,6,1
10,20,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,60,45,9,1
4,20,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,37,35,4,1
14,14,4,0,1,0,3,0,0,0,1,1,1,7,2,1,0,70,60,6,1
14,18,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,30,8,0
12,23,0,1,1,0,3,3,0,1,1,1,1,5,2,3,1,30,0,7,1
11,18,0,1,1,4,3,0,1,1,1,1,1,0,2,1,5,0,0,6,0
11,20,4,1,1,0,3,0,0,0,1,1,1,5,2,3,0,40,40,8,1
11,18,0,1,1,0,1,1,0,0,1,1,1,0,2,1,2,30,0,6,1
1,18,4,1,1,0,3,0,0,0,1,1,1,5,0,1,5,0,0,0,1
12,15,0,0,1,4,3,0,1,1,1,1,1,7,2,6,0,40,35,6,1
12,11,0,0,1,4,3,0,1,1,1,1,1,0,2,1,0,40,45,7,1
10,0,0,0,1,4,3,0,1,1,1,1,1,0,0,6,0,40,30,3,1
11,20,0,0,1,0,3,3,0,0,1,1,1,0,2,1,0,20,60,6,1
13,20,0,0,1,0,3,1,0,0,1,1,1,0,2,4,0,30,20,6,1
13,18,4,0,1,0,2,0,0,0,1,1,1,0,2,5,0,40,60,8,0
6,19,4,1,1,0,3,2,0,0,1,1,1,0,0,1,0,40,15,6,0
14,21,0,1,1,0,3,0,0,1,1,1,1,5,2,4,1,36,0,9,1
4,20,4,1,0,0,3,0,0,0,1,1,1,0,0,2,0,40,20,4,1
6,20,4,0,1,4,3,0,1,0,1,1,1,5,0,4,0,40,20,9,1
15,15,4,1,1,0,3,1,0,0,1,1,1,0,2,1,0,40,10,7,1
13,20,0,0,1,0,3,0,0,0,1,1,1,5,2,1,0,40,45,6,1
13,21,0,1,1,0,3,1,0,1,1,1,1,0,2,3,0,40,15,8,1
9,20,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,50,45,8,1
6,18,0,0,1,0,1,2,0,0,1,1,1,0,0,1,0,40,45,9,1
15,20,0,1,1,0,3,1,0,0,1,1,1,0,2,0,5,0,0,0,0
11,20,4,1,1,0,3,2,0,0,1,1,1,0,2,3,0,40,60,9,0
14,12,0,1,1,4,3,0,1,0,1,1,1,0,2,1,5,0,0,0,1
15,0,4,0,1,4,3,0,1,0,1,1,1,8,2,1,0,36,10,4,1
14,15,0,1,1,3,3,0,1,1,1,1,1,5,2,1,5,0,0,0,0
13,18,2,1,1,0,3,1,0,0,1,1,1,0,2,1,0,42,60,9,0
14,14,0,1,1,3,3,0,1,1,1,1,1,7,2,0,5,0,0,0,1
3,20,4,1,1,0,3,1,0,0,1,1,1,0,0,1,0,40,30,6,1
13,20,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,60,70,9,1
14,15,0,0,1,0,3,3,0,0,1,1,1,0,2,5,0,50,20,7,1
8,15,4,0,1,4,3,0,1,0,1,1,1,7,0,1,0,50,30,7,1
5,15,0,0,1,0,1,0,0,0,1,1,1,0,0,5,0,40,20,6,0
15,11,0,1,1,0,2,3,0,0,1,1,1,0,2,0,5,0,0,2,0
12,18,0,1,1,0,3,0,0,0,1,1,1,0,2,6,0,60,0,9,1
14,17,0,1,1,0,3,3,0,1,1,1,1,0,2,3,0,40,30,2,1
15,20,2,1,1,0,3,3,0,0,1,1,1,7,2,3,0,40,20,9,1
2,19,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,35,15,2,0
12,20,0,1,1,3,3,3,1,0,1,1,1,0,2,1,0,35,45,6,1
6,20,4,0,1,0,3,1,0,0,1,1,1,8,0,1,0,40,15,9,0
14,9,4,1,1,4,3,0,1,0,1,1,1,7,2,0,5,0,0,3,1
11,21,0,1,1,0,3,1,0,1,1,1,1,0,2,1,0,50,45,9,0
12,17,0,0,1,0,3,1,0,1,1,1,1,0,2,1,0,40,45,2,0
13,21,0,1,1,0,3,1,0,0,1,1,1,0,2,2,0,30,20,4,1
6,14,4,1,1,0,3,0,0,0,1,1,1,0,0,1,0,36,30,5,0
12,22,0,1,1,0,3,1,0,0,1,1,1,0,2,1,5,0,0,0,1
14,15,4,1,1,0,3,0,0,0,1,1,1,0,2,1,0,40,10,5,0
9,15,0,0,1,3,3,0,1,0,1,1,1,7,0,1,0,40,30,6,1
15,18,0,0,1,0,3,0,0,1,1,1,1,7,2,1,0,40,15,8,1
8,18,4,0,1,0,3,0,0,0,1,1,1,7,0,1,0,30,30,5,1
11,20,0,0,1,0,3,1,0,0,1,1,1,0,2,6,0,60,10,8,1
15,22,4,0,1,0,3,0,0,0,1,1,1,0,2,1,0,55,35,9,1
15,20,0,1,1,2,3,0,0,0,1,1,1,0,2,1,0,8,20,1,1
6,21,0,1,1,0,3,0,0,0,1,1,1,0,0,1,5,0,0,0,1
14,20,0,1,1,0,3,0,0,1,1,1,1,5,2,4,0,40,7,8,1
6,18,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,5,6,1
9,19,0,1,1,0,3,3,0,0,1,1,1,0,0,1,0,40,90,7,1
13,12,0,1,1,4,3,0,1,1,1,1,1,0,2,0,5,0,0,0,0
5,15,3,1,1,0,1,3,0,0,1,1,1,0,0,1,0,35,25,6,1
12,20,0,0,1,0,3,0,0,0,1,1,1,1,2,1,0,40,65,9,1
8,18,0,1,1,3,3,0,1,1,1,1,1,5,0,1,0,40,15,4,1
8,18,4,0,1,0,3,1,0,0,1,1,1,0,0,6,0,40,20,9,1
12,21,0,0,1,0,3,0,0,0,1,1,1,5,2,1,0,45,45,9,1
10,18,4,1,1,4,3,0,1,0,1,1,1,5,0,1,0,40,20,6,0
9,18,0,1,1,0,3,2,0,0,1,1,1,0,0,6,0,35,15,6,1
14,21,0,0,1,3,3,0,1,0,1,1,1,0,2,1,0,40,60,9,1
7,15,0,0,1,0,3,1,0,0,1,1,1,0,0,3,1,40,0,5,1
10,20,0,0,1,0,3,1,0,1,1,1,1,0,0,2,0,50,20,7,1
9,20,4,0,1,0,3,1,0,0,1,1,1,6,0,1,0,55,30,8,1
12,15,0,1,1,3,3,0,1,1,1,1,1,0,2,1,0,40,5,5,1
5,15,4,1,1,0,3,0,0,0,1,1,1,0,0,4,2,40,0,5,0
15,18,0,1,1,0,3,1,0,0,1,1,1,0,2,1,0,20,30,2,1
15,20,0,0,1,3,3,0,1,0,1,1,1,5,2,1,0,42,45,9,1
8,18,4,1,1,0,3,1,0,0,1,1,1,7,0,3,0,40,30,9,1
10,18,4,0,0,0,3,0,0,0,1,1,0,5,0,1,0,48,20,8,0
9,20,4,0,1,0,3,0,0,0,1,1,1,5,0,1,0,40,40,6,1
14,17,4,1,1,3,3,0,1,0,1,1,1,5,2,1,0,32,35,7,1
9,20,4,0,1,0,3,1,0,0,1,1,1,0,0,1,0,40,5,9,1
9,0,4,0,1,0,3,3,0,0,1,1,1,8,0,9,2,0,0,0,0
11,18,4,0,1,0,3,0,0,0,1,1,1,7,2,1,0,50,30,9,0
12,17,4,0,1,0,0,3,0,0,1,1,1,0,2,5,3,60,5,5,1
13,20,0,0,1,0,1,0,0,0,1,1,1,8,2,4,0,40,0,9,0
15,21,0,1,1,4,3,0,1,1,1,1,1,0,2,6,1,30,0,9,0
15,15,4,1,1,0,3,0,0,0,1,1,1,7,2,1,0,30,25,5,1
13,15,0,0,0,0,3,0,0,0,1,1,0,0,2,9,2,0,0,4,1
6,0,0,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,60,8,0
3,20,4,1,1,0,3,0,0,0,1,1,1,0,0,1,1,27,0,4,1
8,14,4,0,1,0,3,0,0,0,1,1,1,0,0,1,0,40,15,9,1
9,18,4,0,1,0,3,1,0,0,1,1,1,0,0,3,0,96,45,9,1
9,20,4,0,1,0,3,3,0,0,1,1,1,0,0,1,0,44,15,8,1
11,17,0,1,1,0,3,0,0,1,1,1,1,0,2,0,5,0,0,0,1
12,15,0,0,1,0,3,0,0,1,1,1,1,5,2,1,1,40,0,7,1
10,18,0,0,1,0,3,3,0,0,1,1,1,7,0,1,0,60,25,7,1
11,15,4,1,1,3,3,0,1,0,1,1,1,0,2,2,0,36,10,5,1
7,18,4,1,1,0,3,1,0,0,1,1,1,8,0,1,0,40,1,5,0
10,21,0,1,1,0,3,1,0,1,1,1,1,0,0,1,0,48,35,7,1
12,20,0,0,1,0,3,0,0,1,1,1,1,7,2,3,0,40,60,7,0
15,20,0,0,1,0,3,0,0,0,1,1,1,0,2,3,0,40,40,9,0
9,15,0,0,1,0,3,3,0,1,1,1,1,0,0,1,0,60,45,8,1
10,20,0,0,1,0,3,1,0,1,1,1,1,0,0,3,0,55,30,8,1
11,21,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,15,9,0
12,23,0,1,1,0,3,0,0,1,1,1,1,0,2,4,0,50,45,9,0
13,21,0,0,1,4,3,0,1,0,1,1,1,5,2,1,0,40,50,9,1
12,18,4,1,1,0,3,0,0,0,1,1,1,0,2,6,0,40,10,5,1
11,6,4,0,1,4,3,0,1,0,1,1,1,0,2,1,0,40,25,6,1
13,15,0,0,1,0,3,0,0,0,1,1,1,0,2,1,0,80,90,9,1
9,15,0,1,1,0,3,1,0,1,1,1,1,0,0,3,2,40,0,4,1
9,21,0,1,1,0,3,0,0,1,1,1,1,5,0,7,0,20,10,4,1
15,20,0,0,1,0,3,0,0,0,1,1,1,5,2,1,0,45,75,9,0
0,18,4,0,1,3,3,0,1,0,1,1,1,5,0,1,0,15,10,2,0
10,15,0,1,1,4,3,0,1,1,1,1,1,7,0,1,0,40,45,5,1
6,19,4,0,1,0,3,1,0,0,1,1,1,0,0,3,0,56,45,9,0
13,20,0,1,1,0,3,0,0,1,1,1,1,5,2,2,1,2,0,2,1
14,18,0,1,1,3,3,0,1,1,1,1,1,0,2,1,5,0,0,0,1
13,18,0,0,1,0,3,1,0,0,1,1,1,8,2,4,0,42,60,7,1
13,15,4,1,0,0,3,0,0,0,1,1,1,1,2,2,5,58,0,4,1
15,18,0,1,1,3,3,0,1,0,1,1,1,0,2,1,0,40,45,7,1
10,20,0,0,1,0,3,1,0,0,1,1,1,0,0,1,0,41,20,8,1
15,21,0,0,1,0,3,0,0,0,1,1,1,0,2,3,0,40,30,9,0
10,18,0,0,1,0,3,1,0,0,1,1,1,8,0,1,0,40,20,7,1
10,14,0,1,0,4,3,0,1,1,1,1,0,0,0,9,2,0,0,0,1
15,20,0,0,1,0,2,1,0,0,1,1,1,0,2,2,0,55,40,9,1
11,20,0,1,1,0,3,0,0,1,1,1,1,0,2,3,0,40,12,7,1
15,19,0,1,1,4,3,0,1,0,1,1,1,0,2,1,0,45,60,7,1
11,20,0,0,1,3,3,0,1,1,1,1,1,0,2,1,0,40,45,9,1
11,20,4,1,1,0,3,3,0,0,1,1,1,0,2,1,0,40,15,8,0
13,17,0,1,1,0,3,1,0,1,1,1,1,0,2,0,5,0,0,0,1
